TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
-1178315262.0,5.204107e-07,0.9666762,-0.008414024,0.01349945
-1178314855.0,5.20928e-07,0.9662256,-0.006473892,0.01327236
-1178314447.0,5.212957e-07,0.9659212,-0.00425791,0.01262863
-1178314038.0,5.214107e-07,0.9659976,-0.002586238,0.01214999
-1178313563.0,5.215412e-07,0.9659814,-0.000649564,0.01164358
-1178313154.0,5.215994e-07,0.9657884,0.001711376,0.01099991
-1178312746.0,5.213852e-07,0.9666422,0.003637917,0.01048627
-1178312337.0,5.212734e-07,0.9667036,0.005680569,0.009852544
-1178311929.0,5.213963e-07,0.9660678,0.007799037,0.009625946
-1178311453.0,5.214379e-07,0.9662926,0.01003934,0.009058758
-1178311046.0,5.214756e-07,0.9666918,0.01187397,0.008483614
-1178310639.0,5.218202e-07,0.9662266,0.0138315,0.007913001
-1178310230.0,5.219975e-07,0.966057,0.01607359,0.007437872
-1178309820.0,5.223043e-07,0.96575,0.01786888,0.006820638
-1178309411.0,5.223194e-07,0.9655814,0.02011062,0.006363711
-1178308934.0,5.220975e-07,0.965739,0.02190483,0.005803926
-1178308525.0,5.217889e-07,0.9658608,0.02430344,0.00506367
-1178308116.0,5.21513e-07,0.9658376,0.02628482,0.0046726
-1178307638.0,5.214491e-07,0.9655766,0.02840675,0.003927548
-1178307229.0,5.215931e-07,0.9651814,0.03039158,0.003351228
-1178306819.0,5.216323e-07,0.965206,0.03273905,0.00272662
-1178306416.0,5.213741e-07,0.9653898,0.03505839,0.00200443
-1178306014.0,5.213954e-07,0.9653002,0.03688026,0.001518624
-1178305549.0,5.210608e-07,0.9655454,0.0392815,0.000880668
-1178305148.0,5.208551e-07,0.9652964,0.04126478,0.0004412075
-1178304747.0,5.207459e-07,0.9649768,0.04323758,-0.0001993954
-1178304346.0,5.204261e-07,0.9653048,0.04557742,-0.000936065
-1178303877.0,5.201445e-07,0.9648942,0.04737724,-0.001459171
-1178303474.0,5.199904e-07,0.964734,0.04949094,-0.002024827
-1178303074.0,5.197653e-07,0.9649944,0.05158807,-0.002589073
-1178302605.0,5.196691e-07,0.9648064,0.05356611,-0.003261062
-1178302203.0,5.19756e-07,0.9649864,0.05587019,-0.003671728
-1178301801.0,5.198669e-07,0.964515,0.05797673,-0.004373907
-1178301333.0,5.197832e-07,0.9652986,0.06009568,-0.004951361
-1178300932.0,5.197363e-07,0.9651568,0.06217528,-0.005465376
-1178300531.0,5.197422e-07,0.964063,0.06402017,-0.005980387
-1178300130.0,5.194819e-07,0.9646856,0.06618966,-0.006543007
-1178299662.0,5.193803e-07,0.9640008,0.06850124,-0.007121851
-1178299259.0,5.191279e-07,0.9644478,0.07050634,-0.00768629
-1178298858.0,5.187669e-07,0.964519,0.07249738,-0.008164292
-1178298391.0,5.183134e-07,0.9642156,0.07457078,-0.008774466
-1178297990.0,5.182572e-07,0.9637796,0.07681788,-0.009348842
-1178297588.0,5.181306e-07,0.9641116,0.07857109,-0.009935938
-1178297188.0,5.183469e-07,0.9638284,0.08083249,-0.01053625
-1178296719.0,5.189334e-07,0.9638636,0.08273805,-0.01113238
-1178296317.0,5.190995e-07,0.9642322,0.0849805,-0.01162641
-1178295915.0,5.194121e-07,0.9637118,0.08695676,-0.01220213
-1178295446.0,5.192472e-07,0.9633868,0.0892973,-0.01275681
-1178295045.0,5.192379e-07,0.9636124,0.09137692,-0.01331434
-1178294643.0,5.192898e-07,0.964128,0.092991,-0.01393393
-1178294241.0,5.193391e-07,0.962931,0.0955217,-0.01457778
-1178293773.0,5.194298e-07,0.9631772,0.0976521,-0.0152451
-1178293371.0,5.197067e-07,0.9631504,0.09976376,-0.01561905
-1178292970.0,5.198153e-07,0.9634418,0.1019435,-0.01621899
-1178292568.0,5.202002e-07,0.9627588,0.1036483,-0.01693018
-1178292100.0,5.204039e-07,0.9632292,0.1058747,-0.01747347
-1178291699.0,5.208427e-07,0.9627508,0.1080235,-0.01812981
-1178291298.0,5.211036e-07,0.962647,0.110081,-0.01878203
-1178290829.0,5.216131e-07,0.962577,0.1120889,-0.01921138
-1178290429.0,5.222862e-07,0.9625202,0.1143481,-0.01991132
-1178290028.0,5.225809e-07,0.9624918,0.1164678,-0.02047824
-1178289628.0,5.228641e-07,0.9620326,0.1186904,-0.0209894
-1178289162.0,5.230697e-07,0.962076,0.1207928,-0.02155654
-1178288762.0,5.233009e-07,0.962393,0.1228005,-0.02216126
-1178288361.0,5.235791e-07,0.9615912,0.1247412,-0.02256584
-1178287895.0,5.238444e-07,0.9618024,0.1267835,-0.02313906
-1178287494.0,5.241339e-07,0.9612444,0.1289935,-0.02368734
